机构名称,聚类结果,领域数量,投资次数,投资总额,所投公司存活时间,所投公司创业人数,所投公司管理层毕业于世界500强大学占比,所投公司在一线城市占比,所投公司在二线城市占比,金融占比,旅游占比,硬件占比,汽车交通占比,企业服务占比,本地生活占比,电子商务占比,教育占比,广告营销占比,游戏占比,文化娱乐体育占比,医疗健康占比,房产服务占比,SNS社交网络占比,移动互联网占比,工具软件占比,未知领域占比
Columbia Capital,5,0.125,0.004866180048661801,0.0029520099987435256,0.314002828854314,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Great Oaks Venture Capital,6,0.625,0.06082725060827251,0.0051695034543062235,0.12118811881188118,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0
复星昆仲资本,6,0.8125,0.09002433090024331,0.028725381578131204,0.12156427998012156,0.21621621621621623,0.1891891891891892,0.8378378378378378,0.08108108108108109,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0
高盛集团(中国),13,0.4375,0.0267639902676399,0.03911959060843675,0.29895846727529896,0.18181818181818182,0.36363636363636365,0.8181818181818182,0.18181818181818182,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0
新进创投,6,0.75,0.07542579075425791,0.0018407924431215368,0.04270657480494593,0.2193548387096774,0.1935483870967742,0.7096774193548387,0.06451612903225806,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
SparkLabs Global Ventures,8,0.3125,0.0170316301703163,0.0018366926277128054,0.1157809658516872,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
正轩投资/夏佐全,12,0.1875,0.009732360097323601,8.439239583092473E-4,0.04773691654879774,0.2,0.5,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
维西资本/Vcwill Capital,8,0.1875,0.0072992700729927005,5.626159722061648E-4,0.19943422913719944,0.4,0.0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Forerunner Ventures,7,0.3125,0.021897810218978103,0.004757338694211677,0.09193776520509195,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
QueensBridge Venture Partners,10,0.1875,0.0072992700729927005,0.11904337417916987,0.09052333804809053,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FundersClub,2,0.25,0.009732360097323601,1.5117147977436603E-4,0.0922913719943423,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
实益达,12,0.0625,0.0072992700729927005,0.01190870474503049,0.2135785007072136,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
光大集团/光大资本,3,0.25,0.009732360097323601,0.00981452307070129,0.2842998585572843,0.3,0.5,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
汉理资本,7,0.375,0.0340632603406326,0.016933435806920725,0.20852697514649426,0.3,0.35714285714285715,0.5714285714285714,0.14285714285714285,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
NSI Ventures,8,0.125,0.004866180048661801,7.935510749310553E-4,0.1548797736916549,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
In-Q-Tel,11,0.125,0.004866180048661801,7.024389010876891E-4,0.15912305516265912,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
欧比特,5,0.125,0.004866180048661801,0.010127087499710967,0.4837340876944837,0.1,0.5,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
海汇投资,0,0.125,0.004866180048661801,8.439239583092473E-4,0.23125884016973128,0.2,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Nexus Venture Partners,8,0.375,0.0267639902676399,0.009054417764963341,0.16548797736916548,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
凯欣亚洲投资Crescent Group,3,0.0625,0.0072992700729927005,0.008729061824241609,0.18953323903818953,0.13333333333333333,0.3333333333333333,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
富德资本,4,0.125,0.009732360097323601,0.00414057224745127,0.3426449787835927,0.45,0.5,0.75,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
DST/Yuri Milner(中国投资),14,0.5625,0.043795620437956206,0.27036285122901055,0.17138142385667138,0.5,0.5,0.8333333333333334,0.05555555555555555,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0
Social Starts,2,0.125,0.0072992700729927005,9.60196800666577E-4,0.24893917963224893,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
新电投资SingTel Innov8,0,0.3125,0.012165450121654502,0.0023012981173000605,0.16548797736916548,0.32,0.2,0.8,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
复星医药,12,0.0625,0.0072992700729927005,0.02849873163995862,0.7369165487977369,0.13333333333333333,0.0,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
无锡坚果创投,0,0.375,0.014598540145985401,9.470702198803775E-4,0.06789250353606789,0.2,0.16666666666666666,0.8333333333333334,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
Caixa Capital Risc,9,0.125,0.004866180048661801,4.404208465867357E-4,0.13790664780763792,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
顺荣三七,5,0.125,0.014598540145985401,0.08219089547246788,0.5714285714285714,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Oculus VR,2,0.1875,0.012165450121654502,2.813079861030824E-4,0.4913719943422914,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Founders Fund,6,0.8125,0.0681265206812652,0.06700884148155944,0.16745807233784604,0.007142857142857143,0.0,0.0,0.0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0
21世纪天使创投,12,0.1875,0.0072992700729927005,2.910721863007204E-4,0.04950495049504951,0.13333333333333333,0.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
News Corp,2,0.125,0.004866180048661801,0.004523241127107015,0.1760961810466761,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Rembrandt Venture Partners,11,0.1875,0.0072992700729927005,0.001003842109787785,0.10325318246110325,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Dragoneer Investment Group,2,0.1875,0.009732360097323601,0.018305522832072988,0.1845827439886846,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
High Peaks Venture Partners,12,0.1875,0.0072992700729927005,5.161647096929073E-4,0.3026874115983027,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SpeedInvest,9,0.125,0.004866180048661801,2.2616205635535075E-4,0.14214992927864215,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
乾明投资,13,0.25,0.009732360097323601,2.2504638888246593E-4,0.12942008486562942,0.2,0.0,0.75,0.25,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
方广资本,4,0.25,0.012165450121654502,0.004770296115128899,0.3114568599717115,0.16,0.2,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
三胞集团/宏图高科,12,0.25,0.014598540145985401,0.053198000407948136,0.8309759547383311,0.16666666666666669,0.0,0.6666666666666666,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
菜鸟网络-阿里巴巴,3,0.0625,0.004866180048661801,0.007501546296082197,0.23762376237623764,0.6,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Greylock Partners,7,0.75,0.1070559610705596,0.05397990229590988,0.18342548540568343,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
景林投资,6,0.75,0.11192214111922141,0.03071394641912329,0.10912613000430478,0.2217391304347826,0.2391304347826087,0.9130434782608695,0.06521739130434782,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
QuestMark Partners,11,0.1875,0.012165450121654502,0.007308605400115019,0.40565770862800565,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
智度投资(思达高科),12,0.125,0.009732360097323601,0.05666197725107728,0.2057991513437058,0.3,0.25,0.75,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
厚朴基金,3,0.1875,0.0072992700729927005,0.03516811171385739,0.4809052333804809,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
微玺投资,0,0.1875,0.014598540145985401,6.563853009071923E-4,0.05233380480905234,0.16666666666666669,0.0,0.6666666666666666,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
InVenture Partners,9,0.25,0.009732360097323601,0.0014779888770590905,0.12623762376237624,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
WestSummit Capital,2,0.125,0.009732360097323601,0.005660003041945752,0.22171145685997173,0.1,0.0,0.5,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
携程,1,0.375,0.058394160583941604,0.1616208408642516,0.3263790664780764,0.325,0.5416666666666666,0.7083333333333334,0.16666666666666666,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
Greycroft Partners,7,0.5625,0.08029197080291971,0.022911803410946893,0.18516137328018514,0.01818181818181818,0.09090909090909091,0.09090909090909091,0.0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0
英诺天使基金,6,0.8125,0.13138686131386862,0.0034508838317626207,0.044790193305044794,0.2,0.2037037037037037,0.9259259259259259,0.018518518518518517,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0
Groupon,8,0.125,0.0072992700729927005,0.006448315505790267,0.27015558698727016,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Rethink Education,13,0.0625,0.014598540145985401,0.0027087060651776688,0.14497878359264496,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bauer Media,8,0.125,0.004866180048661801,9.939227213511467E-4,0.29915134370579916,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
东软集团Neusoft,9,0.125,0.004866180048661801,7.827019636003464E-4,0.006364922206506365,0.1,0.5,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
天使湾,6,0.875,0.22141119221411193,0.004375276877189942,0.03389962230131961,0.15824175824175823,0.1978021978021978,0.4835164835164835,0.45054945054945056,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
HomeAway,9,0.125,0.009732360097323601,0.007689575233114496,0.11350777934936351,0.3,0.75,0.75,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
星美国际,5,0.125,0.004866180048661801,0.0012465882096171993,0.27581329561527584,0.3,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
DAG Ventures,11,0.25,0.012165450121654502,0.003906255166348119,0.3080622347949081,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
广发信德-广发证券,1,0.5,0.031630170316301706,0.012281995977387616,0.2640626700032641,0.16923076923076924,0.07692307692307693,0.8461538461538461,0.07692307692307693,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0
创投圈拓璞基金,2,0.25,0.012165450121654502,4.351745464152419E-4,0.15275813295615276,0.2,0.2,0.8,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
中投公司,12,0.1875,0.014598540145985401,0.3269827204253413,0.30339462517680343,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666666,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
eVentures,9,0.125,0.004866180048661801,3.7693676059225126E-4,0.13790664780763792,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Grade Investments,10,0.1875,0.0072992700729927005,2.7774287622586935E-4,0.03536067892503537,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Kae Capital,8,0.0625,0.004866180048661801,3.570979837189749E-4,0.048797736916548796,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DG Incubation/Digital Garage,10,0.0625,0.004866180048661801,5.757136720391244E-4,0.13154172560113156,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Techstars Ventures (前Bullet Time Ventures),0,0.1875,0.012165450121654502,0.001628763581295991,0.11796322489391797,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
NextView Ventures,8,0.1875,0.0072992700729927005,6.001230004166106E-4,0.14002828854314003,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
安大略省教师退休基金Ontario Teachers,3,0.125,0.0072992700729927005,0.11784233462726171,0.4356435643564357,0.13333333333333333,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Homebrew,11,0.1875,0.009732360097323601,0.0011704878355233066,0.08804809052333805,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
和玉基金,6,0.75,0.06082725060827251,0.010601839304198783,0.07824611032531825,0.312,0.44,0.88,0.04,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
美团,9,0.125,0.0072992700729927005,0.0046687772202573755,0.388967468175389,0.33333333333333337,0.3333333333333333,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
杭州基本粒子投资,9,0.125,0.004866180048661801,6.563853009071923E-5,0.2164073550212164,0.1,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21st Century Fox,5,0.125,0.004866180048661801,0.035709798371897486,0.2736916548797737,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
I2A Fund,9,0.0625,0.009732360097323601,6.784861690660522E-4,0.1867043847241867,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kleiner Perkins Caufield & Byers/KPCB全球,6,0.9375,0.1435523114355231,0.1829374143271883,0.21504087454750317,0.03389830508474576,0.0847457627118644,0.0,0.0847457627118644,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
奥飞动漫,5,0.375,0.038929440389294405,0.04833010448704077,0.19651697312588404,0.2,0.0625,0.9375,0.0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
TMI台湾创意工场,13,0.25,0.012165450121654502,3.419399841957964E-4,0.028854314002828854,0.12,0.2,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
挚盈资本,14,0.4375,0.031630170316301706,0.002784354408600588,0.07931672288107933,0.12307692307692308,0.0,0.8461538461538461,0.07692307692307693,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
今日头条,9,0.125,0.004866180048661801,3.375695833236989E-4,0.19731258840169733,0.2,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Correlation Ventures,4,0.3125,0.0267639902676399,0.007200342360614606,0.16587373023016588,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
JOY Capital愉悦资本,4,0.125,0.0072992700729927005,0.03392430845330261,0.1386138613861386,0.26666666666666666,0.3333333333333333,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
汉能投资,11,0.3125,0.019464720194647202,0.005064453312343883,0.0731966053748232,0.225,0.25,0.875,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
华旦天使投资,1,0.375,0.019464720194647202,0.0011648026011241632,0.0365983026874116,0.175,0.375,0.0,1.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
CrunchFund,6,0.6875,0.051094890510948905,0.005262306418416466,0.09355425338452213,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
华盛基金,9,0.125,0.009732360097323601,8.814316897896582E-4,0.07001414427157002,0.1,0.0,0.75,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spectrum Equity,10,0.0625,0.004866180048661801,0.006011149392602744,0.3564356435643565,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mirae Asset Venture Investment,5,0.125,0.004866180048661801,0.001112955382590805,0.24823196605374825,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
鼎晖投资,6,0.75,0.10462287104622871,0.09273059496598682,0.1309496398144798,0.31627906976744186,0.37209302325581395,0.7441860465116279,0.20930232558139536,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
Venture United,9,0.125,0.004866180048661801,9.522612899172664E-5,0.07425742574257425,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
安芙兰创投,1,0.5,0.0267639902676399,0.0022996721571403845,0.044747331876044745,0.2727272727272727,0.09090909090909091,1.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
StarVest Partners,2,0.0625,0.0072992700729927005,0.004850580945516075,0.25742574257425743,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Texas Atlantic Capital,8,0.125,0.004866180048661801,0.0010216970089737337,0.06789250353606789,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AB Capital,3,0.125,0.0072992700729927005,0.0042823358442320245,0.15983026874115983,0.4666666666666667,0.6666666666666666,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Icon Venture Partners,2,0.0625,0.012165450121654502,0.007737122980577789,0.269024045261669,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
博雅互动,5,0.125,0.0072992700729927005,6.665367684323655E-4,0.12446958981612447,0.4,0.3333333333333333,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Global Founders Capital,9,0.125,0.004866180048661801,4.047110482148382E-4,0.09123055162659123,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SoftBank capital软银海外,6,0.8125,0.07785888077858881,0.1082212408656981,0.1685378359264498,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
易孚泽投资-林广茂,9,0.0625,0.004866180048661801,0.0018753865740205493,0.04667609618104668,0.6,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
旦恩创投,14,0.5,0.0413625304136253,0.0017253556480989055,0.016473916299192946,0.23529411764705882,0.17647058823529413,0.7647058823529411,0.11764705882352941,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0
北软天使基金,6,0.6875,0.058394160583941604,8.61115001910687E-4,0.07531824611032532,0.21666666666666665,0.375,0.9166666666666666,0.0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0
Winklevoss Capital,2,0.25,0.009732360097323601,5.565768851797689E-4,0.11456859971711457,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
西班牙电信,10,0.125,0.004866180048661801,0.0017673561025407045,0.35855728429985856,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
洋葱基金,13,0.25,0.009732360097323601,1.9879097684617823E-4,0.03288543140028289,0.2,0.0,1.0,0.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Amazon亚马逊,14,0.3125,0.021897810218978103,0.11873864469643636,0.32767562470532774,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
Amplify Partners,2,0.0625,0.0072992700729927005,7.159451672948128E-4,0.08910891089108912,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
中路集团/中路资本,6,0.875,0.1873479318734793,0.010464412032516074,0.06017744631606018,0.22857142857142856,0.2727272727272727,0.8311688311688312,0.06493506493506493,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
Rothenberg Ventures,8,0.1875,0.009732360097323601,5.624293243573855E-4,0.11775106082036775,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
思伟投资/迪斯尼,14,0.3125,0.031630170316301706,0.018509578822766864,0.1498204765531498,0.3538461538461538,0.5384615384615384,1.0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Sigma West,2,0.0625,0.004866180048661801,0.0016366990920453016,0.1166902404526167,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United Ventures,4,0.125,0.004866180048661801,8.37044665278425E-5,0.10183875530410184,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
复星集团,12,0.375,0.0170316301703163,0.06040450655696261,0.3582541927662154,0.22857142857142856,0.2857142857142857,0.8571428571428571,0.0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0
世纪华通,5,0.0625,0.0072992700729927005,0.03938311805443154,0.32673267326732675,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Open Ocean Capital,11,0.125,0.004866180048661801,0.0026782348778923116,0.3288543140028289,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
九易资本,3,0.125,0.0072992700729927005,0.0012768119396441146,0.157001414427157,0.33333333333333337,0.6666666666666666,0.3333333333333333,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
完美世界,11,0.1875,0.0170316301703163,0.006779522465084286,0.27035764800969897,0.11428571428571428,0.0,0.7142857142857143,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
创业基金会/创业接力基金,6,1.0,0.1070559610705596,0.0013810387364525608,0.04436157901504437,0.21818181818181817,0.2727272727272727,0.9090909090909091,0.045454545454545456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Globis Capital Partners,9,0.1875,0.009732360097323601,0.0014107354234586835,0.12835926449787838,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FreesFund峰瑞资本,4,0.1875,0.014598540145985401,0.008548582121904166,0.04384724186704385,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666666,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Khosla Ventures,6,0.75,0.13381995133819952,0.07335486942778309,0.14041404140414043,0.0036363636363636364,0.0,0.0,0.0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
唯品会,12,0.375,0.019464720194647202,0.028893846147535537,0.22542432814710042,0.175,0.125,0.625,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0
TomorrowVentures,4,0.125,0.004866180048661801,6.626151475674311E-4,0.042432814710042434,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
兰亭集势,3,0.0625,0.004866180048661801,1.1252319444123296E-4,0.2036775106082037,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
歌德盈香,3,0.0625,0.004866180048661801,0.016878479166184946,0.6046676096181047,0.2,0.5,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Korea Investment Partners韩投伙伴,13,0.3125,0.014598540145985401,0.006409908807755599,0.12022630834512023,0.23333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
MentorTech Ventures,3,0.125,0.004866180048661801,0.0019541195220177236,0.07425742574257425,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Blue Lake Capital蓝湖资本,1,0.3125,0.0170316301703163,0.00936204323839831,0.05758739139220045,0.3142857142857143,0.5714285714285714,0.8571428571428571,0.14285714285714285,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
帮实资本,1,0.6875,0.051094890510948905,0.0014252937962556177,0.06971105273792685,0.019047619047619046,0.047619047619047616,0.23809523809523808,0.7619047619047619,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
Atlas Venture,11,0.5625,0.0413625304136253,0.0364825187311116,0.16773442050087364,0.011764705882352941,0.0,0.058823529411764705,0.0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0
华溢资本,0,0.125,0.004866180048661801,2.557342770864512E-4,0.05304101838755304,0.3,0.0,0.5,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
重山资本,5,0.0625,0.004866180048661801,8.171327215294878E-4,0.2164073550212164,0.2,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sussex Place Ventures,2,0.0625,0.004866180048661801,4.6025962346001205E-4,0.29490806223479493,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
飞利信,0,0.125,0.004866180048661801,0.017253556480989054,0.5473833097595474,0.1,0.5,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Itochu Technology Ventures,8,0.25,0.009732360097323601,0.0010272116019485068,0.15063649222065065,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
同创伟业,6,0.8125,0.09975669099756691,0.027342097195751692,0.16300410528857764,0.18536585365853658,0.21951219512195122,0.8536585365853658,0.12195121951219512,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
金浦集团,10,0.125,0.004866180048661801,0.0015624903266192945,0.057284299858557285,0.7,0.5,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
虎童基金,8,0.125,0.0072992700729927005,0.0010783472800618159,0.19660537482319662,0.2,0.0,0.6666666666666666,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
富智康（FIH Mobile）,10,0.125,0.004866180048661801,0.0018331029830907378,0.29490806223479493,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TVC Capital,2,0.0625,0.004866180048661801,0.001874764414524618,0.818953323903819,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Glynn Capital Management,11,0.125,0.014598540145985401,0.01725973587975045,0.23479490806223483,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
