机构名称,聚类结果,领域数量,投资次数,投资总额,所投公司存活时间,所投公司创业人数,所投公司管理层毕业于世界500强大学占比,所投公司在一线城市占比,所投公司在二线城市占比,金融占比,旅游占比,硬件占比,汽车交通占比,企业服务占比,本地生活占比,电子商务占比,教育占比,广告营销占比,游戏占比,文化娱乐体育占比,医疗健康占比,房产服务占比,SNS社交网络占比,移动互联网占比,工具软件占比,未知领域占比
安思晟投资ACEON,9,0.4375,0.029197080291970802,6.43882723740804E-4,0.051980198019801985,0.26666666666666666,0.25,0.8333333333333334,0.0,0.0,0.126213592234235,0.4368932038877369,0.0,0.0,0.16019417475883685,0.13106796116632105,0.043689320388773684,0.0,0.0,0.05825242718503158,0.0,0.0,0.043689320388773684,0.0,0.0,0.0
NEA恩颐投资,0,0.9375,0.145985401459854,0.08766182762242783,0.21173974540311175,0.07333333333333333,0.15,0.11666666666666667,0.08333333333333333,0.0033946549047650814,0.0,0.10783687080803742,0.012220757657154293,0.2589744508457457,0.001629434354287239,0.055880086622177506,0.26081359943637106,0.01855744681271578,0.007241930463498841,0.04073585885718098,0.07773759731912036,0.023309963679386893,0.004073585885718098,0.006110378828577147,0.12148338352519304,0.0
Mustang Ventures愈奇创投,3,0.0625,0.009732360097323601,0.001992713571171136,0.2842998585572843,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
熙金资本Zhong Capital,1,0.125,0.0072992700729927005,0.005994721943907611,0.08486562942008487,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.40431268195534775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956873180446522,0.0,0.0
海银资本,1,0.5625,0.0267639902676399,0.002534621149749651,0.04088980326604089,0.2363636363636364,0.36363636363636365,1.0,0.0,0.022197241282458934,0.011098620641229467,0.011098620641229467,0.0,0.0,0.018497701068715778,0.011098620641229467,0.011098620641229467,0.022197241282458934,0.0,0.0332958619236884,0.0,0.0,0.0,0.8594174718777601,0.0,0.0
AA投资,11,0.125,0.0072992700729927005,2.2504638888246593E-4,0.026874115983026872,0.26666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
和君资本,9,0.3125,0.0170316301703163,0.0014690528163098459,0.06183067286320469,0.17142857142857143,0.2857142857142857,1.0,0.0,0.0,0.0,0.6765957446837302,0.0,0.12765957446862833,0.0,0.1148936170217655,0.04255319148954274,0.0,0.0,0.0,0.0382978723405885,0.0,0.0,0.0,0.0,0.0
Union Grove Venture Partners,7,0.125,0.0072992700729927005,0.0672435342119703,0.297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011063578698923144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889364213010768,0.0
北信源,14,0.125,0.0072992700729927005,0.002212956157344248,0.3210749646393211,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9745762711864406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0
天使投资人吴宵光,1,0.3125,0.0170316301703163,0.0012569347173460707,0.06728632046878158,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.0,0.07460159020749686,0.01119023853112453,0.0,0.5412002202238942,0.14920318041499372,0.2238047706224906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lerer Hippeau Ventures,12,0.25,0.014598540145985401,0.0024044597570410976,0.1181046676096181,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905940594059406,0.3712871287128713,0.0,0.0,0.0,0.0,0.3341584158415842,0.0,0.10396039603960396,0.0,0.0,0.0,0.0
顺为基金,1,0.875,0.22384428223844283,0.09694660556847604,0.12333189840723204,0.2608695652173913,0.30434782608695654,0.6956521739130435,0.14130434782608695,0.07398606683084794,0.003683450097350204,0.12084003519879324,0.05516063872131969,0.03830788101244212,0.030478004298964623,0.13883128526970437,0.15807501148006245,0.0,0.019344530559101552,0.12950108932403018,0.022100700584101223,0.08540363599078707,0.02332851728321796,0.1009591533492774,0.0,0.0
Bezos Expeditions,12,0.1875,0.0072992700729927005,0.0044488457138322285,0.27015558698727016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.2140468227424749,0.0,0.4013377926421405,0.0
Rocket Internet,5,0.1875,0.021897810218978103,0.057584836699133696,0.27864214992927866,0.0,0.0,0.0,0.0,0.020154063354392182,0.0,0.0,0.0,0.0,0.3937228710261633,0.5861230656194445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creandum,8,0.3125,0.019464720194647202,0.0027469142848061704,0.10555162659123056,0.0,0.0,0.0,0.0,0.5926676628215243,0.0,0.0,0.0,0.1646662639648469,0.0,0.07655536833453408,0.0,0.0,0.06499984103875535,0.0,0.0,0.0,0.0,0.0,0.10111086383806389,0.0
Silicon Valley Bank,0,0.5625,0.0413625304136253,0.010447286471168762,0.156502204842333,0.011764705882352941,0.0,0.0,0.0,0.002692641643161641,0.0,0.03228199090514348,0.0,0.18761533537812797,0.055828854859483426,0.17757572228140622,0.09684597271543044,0.3383912223115628,0.0,0.0,0.09623525167252084,0.0,0.0,0.0,0.012533008233761585,0.0
Shasta Ventures,0,0.6875,0.06082725060827251,0.024477678069554597,0.18263083451202264,0.008,0.04,0.0,0.0,0.0,0.0,0.22126224844589612,0.059570605350818186,0.2168856325425707,0.0,0.01580444631756401,0.005835487871100557,0.04879116247781299,0.0,0.18479044925151764,0.051060518872129874,0.0,0.058354878711005566,0.07294359838875696,0.06470097177082743,0.0
Nyca Partners,8,0.0625,0.0072992700729927005,0.004959694218319095,0.24045261669024046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新天域资本,1,0.5,0.0267639902676399,0.014606055858002061,0.18747589044618748,0.34545454545454546,0.36363636363636365,0.8181818181818182,0.18181818181818182,0.09313761939128058,0.0611215627255279,0.0,0.06419893885977102,0.0,0.0,0.2816749242928644,0.1222431254510558,0.0,0.08149541696737053,0.06791284747280878,0.22821556483926023,0.0,0.0,0.0,0.0,0.0
秉鸿资本,1,0.3125,0.021897810218978103,0.0013455898668597443,0.2338519566242339,0.11111111111111112,0.2222222222222222,1.0,0.0,0.20905923344947736,0.0,0.0,0.0,0.0,0.0,0.20905923344947736,0.0,0.010452961672473868,0.041811846689895474,0.0,0.5296167247386759,0.0,0.0,0.0,0.0,0.0
360 Capital Partners,12,0.125,0.004866180048661801,8.850338010439767E-4,0.09971711456859972,0.0,0.0,0.0,0.0,0.0,0.9152681214067456,0.0,0.0,0.0,0.08473187859325443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OrbiMed Advisors,6,0.125,0.0072992700729927005,0.00515808198705186,0.6265912305516266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9307692307692308,0.0,0.0,0.0,0.0,0.0
Hyde Park Venture Partners,12,0.1875,0.009732360097323601,0.001964038910454362,0.13154172560113156,0.0,0.0,0.0,0.0,0.17575757575757575,0.0,0.0,0.0,0.09696969696969697,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VANGOO盘古创富,13,0.375,0.021897810218978103,0.009078722024808018,0.17303158887317305,0.28888888888888886,0.5555555555555556,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.08522260026725954,0.0,0.3605571549768673,0.0,0.24474182640854025,0.14422286199074694,0.0,0.0,0.06197083363371973,0.0,0.10328472272286622,0.0,0.0
Golden Venture Partners,4,0.25,0.014598540145985401,0.001228020288455808,0.1838755304101839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23424878836833601,0.09693053311793215,0.0,0.5573505654281099,0.0,0.0,0.11147011308562198,0.0,0.0,0.0
Valiant Capital Partners,2,0.1875,0.0072992700729927005,0.011465821093910086,0.28288543140028294,0.0,0.0,0.0,0.0,0.20763041785621594,0.0,0.0,0.0,0.0,0.0,0.07474695042823774,0.0,0.0,0.0,0.0,0.0,0.0,0.7176226317155463,0.0,0.0,0.0
BoxGroup,5,0.3125,0.014598540145985401,0.0017717444803246384,0.08345120226308346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09237782932138204,0.14780452691421125,0.0,0.5598656322508002,0.0,0.0,0.0,0.0,0.07678157242296688,0.0,0.12317043909517605,0.0,0.0,0.0
江苏高科技投资/邦盛资本,13,0.1875,0.0072992700729927005,0.003375695833236989,0.33804809052333806,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
Bain Capital Ventures,14,0.25,0.0340632603406326,0.01946382399037146,0.18185492018589614,0.0,0.0,0.0,0.0,0.13454286005504026,0.0,0.24462338191825503,0.0,0.40220161043726427,0.0,0.2186321475894404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftTech VC,5,0.4375,0.046228710462287104,0.005942280495748014,0.14449490061788134,0.0,0.0,0.0,0.0,0.0,0.0,0.03472122859728829,0.020031478036897088,0.3906138217194932,0.0,0.27452663709614206,0.07611961654020893,0.0,0.0,0.0,0.0,0.0,0.044069251681173593,0.0,0.1599179663278951,0.0
长江国弘投资,3,0.25,0.012165450121654502,0.00685290634172571,0.37510608203677515,0.36,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12314832805619942,0.0,0.5210898353370023,0.08209888537079961,0.0,0.2736629512359987,0.0,0.0,0.0,0.0,0.0
Blackberry,14,0.1875,0.009732360097323601,0.03602467709044614,0.3150636492220651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928211120205538,0.0,0.0,0.005617136375695215,0.0,0.0,0.0,0.0015617516037510087,0.0,0.0,0.0,0.0,0.0
Austin Ventures,12,0.25,0.0170316301703163,0.0062333436935834395,0.221256819559507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068746021642266,0.0,0.0,0.5728835136855506,0.19159770846594526,0.0,0.02864417568427753,0.0,0.0,0.0,0.0,0.0,0.0
Ardent Capital,5,0.0625,0.0072992700729927005,6.08573145372631E-4,0.04809052333804809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
米仓资本,11,0.625,0.04866180048661801,0.0023692383718397097,0.04773691654879774,0.16,0.2,0.3,0.7,0.0,0.0,0.22955145118794076,0.013192612137238002,0.3166226912937114,0.04749340369405671,0.023746701847028356,0.0,0.0,0.03166226912937114,0.023746701847028356,0.023746701847028356,0.0,0.005277044854895193,0.28496042216434025,0.0,0.0
联新资本,4,0.125,0.004866180048661801,0.013127706018143847,0.557991513437058,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
凤凰新媒体,4,0.0625,0.009732360097323601,0.008867933262354542,0.05940594059405941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Investor Growth Capital,14,0.125,0.009732360097323601,0.003749528829049236,0.4582743988684583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354497354497355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26455026455026454,0.0
Scottish Equity Partners,12,0.125,0.004866180048661801,8.954108213124074E-4,0.25671852899575676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02513331127187122,0.0,0.0,0.9748666887281288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ribbit Capital,8,0.125,0.019464720194647202,0.006815833324853158,0.18776520509193778,0.0,0.0,0.0,0.0,0.8253586090410702,0.0,0.0,0.0,0.17464139095892983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benchmark Capital,0,0.625,0.06569343065693431,0.04567439087870229,0.18796165330818798,0.014814814814814814,0.07407407407407407,0.0,0.0,0.026061138189182192,0.0,0.0,0.0,0.49208392927497846,0.013030569094591096,0.020848910551345756,0.06080932244142512,0.0,0.023455024370263974,0.037462886146949405,0.0,0.0,0.09772926820943323,0.026061138189182192,0.20245781353253248,0.0
春晓资本,13,0.1875,0.012165450121654502,0.005532390393360621,0.11117397454031118,0.27999999999999997,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.2033898305084746,0.6779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREE Ventures/Gree,4,0.4375,0.021897810218978103,0.0057202323945410236,0.12022630834512023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0520226509299056,0.0049177719837316825,0.030173137539345248,0.0,0.0,0.0049177719837316825,0.7803397639485841,0.0,0.09364077167383009,0.03398813194087166,0.0,0.0,0.0
Connect Ventures,12,0.1875,0.0072992700729927005,3.2627506768166014E-4,0.10891089108910892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9120575936543519,0.0,0.0,0.057478696957939966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03046370938770818,0.0
AirTree Ventures,4,0.125,0.004866180048661801,4.999371772065648E-4,0.34582743988684583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
贝塔斯曼亚洲投资基金/Betafund,1,0.8125,0.13381995133819952,0.09632106031526251,0.10345891732030346,0.3381818181818182,0.2727272727272727,0.8363636363636363,0.07272727272727272,0.0745593664004557,0.008238604022149801,0.01884580670066767,0.02224423085980446,0.1551963144230885,0.0299679221305699,0.11786675840487433,0.012975801334885935,0.08032638921596055,0.030894765083061753,0.029333131596502793,0.40719300379475387,0.0,0.012357906033224701,0.0,0.0,0.0
IFC国际金融公司,9,0.125,0.0072992700729927005,0.004642273788346673,0.20509193776520512,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.5897435897435898,0.0,0.0,0.0,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
松树资本,11,0.125,0.004866180048661801,4.6884664350513734E-4,0.24611032531824611,0.5,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
深大通,3,0.125,0.004866180048661801,0.03883925594796558,0.2524752475247525,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509415741187832,0.0,0.49058425881216805,0.0,0.0,0.0,0.0,0.0,0.0
国富源投资,1,0.5625,0.043795620437956206,6.170021828527608E-4,0.04644035832154644,0.16666666666666669,0.05555555555555555,1.0,0.0,0.03951367781155015,0.0911854103343465,0.182370820668693,0.0,0.0,0.04559270516717325,0.13677811550151975,0.16109422492401215,0.0,0.182370820668693,0.04559270516717325,0.11550151975683891,0.0,0.0,0.0,0.0,0.0
朗姿股份,10,0.125,0.0072992700729927005,0.024827239521640954,0.4823196605374824,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09883812058271106,0.0,0.0,0.901161879417289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revolution Growth,5,0.1875,0.009732360097323601,0.010534390519709759,0.3734087694483734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824858757062147,0.11299435028248588,0.6045197740112994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
启明星辰,11,0.0625,0.0072992700729927005,0.007614069490523431,0.6308345120226309,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263网络通信,1,0.0625,0.004866180048661801,6.51424903418908E-4,0.09547383309759548,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
巨人网络,10,0.125,0.0072992700729927005,0.0038070347452617156,0.10042432814710044,0.2,0.0,0.6666666666666666,0.0,0.49261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073891625615764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPP集团,13,0.125,0.012165450121654502,0.0037159580966036666,0.3487977369165488,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.815961334704864,0.0,0.184038665295136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鼎晟天平投资,1,0.4375,0.029197080291970802,7.501546296082198E-4,0.03323903818953324,0.3,0.25,0.8333333333333334,0.16666666666666666,0.0375,0.225,0.0,0.0,0.0,0.15,0.075,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.075,0.0,0.0
同威创投,3,0.25,0.0170316301703163,0.003263172638795756,0.1157809658516872,0.2571428571428572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.0,0.14367816091954022,0.0,0.45977011494252873,0.35344827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cherubic Ventures心元资本,1,0.875,0.0705596107055961,0.0031073731362956194,0.06569770277520363,0.2,0.2413793103448276,0.7586206896551724,0.0,0.025282305333896835,0.010853514916066823,0.20528409129383998,0.011491956969953107,0.1289652948850293,0.0,0.07486239290894237,0.03830652323317702,0.03447587090985932,0.1264115266694842,0.10099436904790918,0.1445226162024589,0.0,0.05258170974957054,0.011491956969953107,0.03447587090985932,0.0
新华都,3,0.0625,0.0072992700729927005,0.0057386829165028816,0.15841584158415845,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
贵阳朗玛信息,6,0.1875,0.012165450121654502,0.012827644166300558,0.16633663366336635,0.2,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01608187134502924,0.0,0.9502923976608187,0.0,0.033625730994152045,0.0,0.0,0.0
International Finance Corporation,14,0.125,0.004866180048661801,9.671403725722236E-4,0.19943422913719944,0.0,0.0,0.0,0.0,0.0,0.0,0.4461538461538462,0.0,0.5538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
国光电器,11,0.0625,0.004866180048661801,7.970392939587335E-4,0.12093352192362093,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中兴合创/中兴通讯,1,0.375,0.021897810218978103,0.00638018702494522,0.25082508250825086,0.17777777777777776,0.2222222222222222,1.0,0.0,0.0,0.0,0.27984915044245184,0.10287869279393545,0.22045434170129025,0.0,0.2351512978147096,0.1175756489073548,0.0,0.0,0.0,0.0,0.0,0.0,0.04409086834025805,0.0,0.0
AngelVest天使谷,1,0.4375,0.029197080291970802,6.617991356063805E-4,0.0533946251768034,0.25,0.08333333333333333,0.9166666666666666,0.0,0.2125327542512812,0.053958665780332274,0.0,0.0,0.0,0.0,0.053958665780332274,0.43466702989712114,0.0,0.0,0.053958665780332274,0.0,0.0,0.13696555273971447,0.053958665780332274,0.0,0.0
国科嘉和,1,0.4375,0.0267639902676399,0.005392252756739542,0.15275813295615276,0.21818181818181817,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.1565067507739624,0.0,0.0,0.0,0.0,0.0,0.022074755507498153,0.1269443645166584,0.0,0.0,0.03477927794976942,0.22026876034853957,0.0,0.2307504232061147,0.20867566769861653,0.0,0.0
泰山兄弟创始基金TXD Ventures,13,0.1875,0.009732360097323601,5.35259708250927E-4,0.015912305516265914,0.2,0.25,1.0,0.0,0.0,0.05255541969006317,0.17518473230021056,0.0,0.0,0.0,0.7722598480097262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
链家地产,11,0.0625,0.014598540145985401,0.00590746770816473,0.599009900990099,0.1,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
三五互联,10,0.125,0.004866180048661801,0.019035173726308578,0.13578500707213578,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044334975369458,0.0,0.0,0.0,0.0,0.2955665024630542,0.0,0.0
盈信投资集团,13,0.125,0.009732360097323601,0.0029756133641188564,0.121994342291372,0.2,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8193277310907158,0.1806722689071837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battery Ventures,0,0.625,0.08029197080291971,0.03009148634784053,0.19994856628519997,0.006060606060606061,0.0,0.0,0.0,0.0018281363329382542,0.02637128208816456,0.0,0.03814417587752375,0.32968811767721456,0.08142133344720807,0.009889230783061708,0.0,0.11339651297910759,0.0,0.06329107701159493,0.0,0.0,0.08742080012226551,0.0,0.24854933368095095,0.0
科达股份/科达集团,3,0.125,0.012165450121654502,0.05524888847064539,0.3683168316831683,0.08,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8160217243720299,0.0,0.0,0.0,0.0,0.0,0.0,0.18397827562797012,0.0
源政投资杨向阳,13,0.125,0.004866180048661801,3.438208718975161E-4,0.019094766619519095,0.2,0.0,0.5,0.0,0.0,0.0,0.18181818182148743,0.0,0.0,0.0,0.8181818181966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
华登国际投资,1,0.375,0.0170316301703163,0.007010218456020989,0.24126086077995554,0.17142857142857143,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.0,0.0,0.04012827672459629,0.16979879013245675,0.0,0.2829979835540946,0.0,0.0,0.0,0.3395975802649135,0.04012827672459629,0.12734909259934257,0.0,0.0,0.0,0.0,0.0
Atlantic Bridge,12,0.1875,0.014598540145985401,0.0050985656564320305,0.21145685997171149,0.0,0.0,0.0,0.0,0.0,0.0,0.6245136186770428,0.0,0.3346303501945525,0.0,0.0,0.0,0.0,0.0,0.04085603112840467,0.0,0.0,0.0,0.0,0.0,0.0
Snapdeal,5,0.0625,0.004866180048661801,0.0011275555483775412,0.08062234794908063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
艾格拉斯,12,0.0625,0.004866180048661801,0.0011252319444123296,0.10608203677510608,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
百视通,3,0.125,0.0072992700729927005,0.022675721966154905,0.4002828854314003,0.26666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033070866141732,0.0,0.4966929133858268,0.0,0.0,0.0,0.0,0.0,0.0
数元创投-宇海数园,1,0.125,0.004866180048661801,4.6884664350513734E-4,0.07213578500707214,0.3,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Claremont Creek Ventures,14,0.125,0.004866180048661801,9.225031246073518E-4,0.26732673267326734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coatue Management,12,0.3125,0.024330900243309004,0.1127239301939564,0.2813295615275813,0.18,0.1,0.4,0.0,0.0,0.012671594508975714,0.0,0.8218936994016192,0.0791974656810982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05279831045406547,0.0,0.03343892995424146,0.0
Secret Escapes,12,0.0625,0.004866180048661801,1.1252319444123296E-4,0.11881188118811882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
光速安振/光速创投,1,0.9375,0.16058394160583941,0.059245336875879025,0.08917320303458919,0.3393939393939394,0.5,0.9545454545454546,0.030303030303030304,0.13073459297803852,0.020091481881356454,0.05565340481135738,0.16548004285662668,0.10581513790847734,0.07878060258083365,0.18757552905599587,0.010045740940678227,0.07132476067881542,0.0,0.006027444564406937,0.03209843541638902,0.0896091116748375,0.01654800428566267,0.026100614268125787,0.004115096098338358,0.0
深圳点石投资,10,0.1875,0.014598540145985401,0.0019941610570355997,0.06294200848656295,0.13333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514106583086251,0.23510971786907556,0.0,0.0,0.0,0.31347962382543376,0.0,0.0
力鼎资本,1,0.1875,0.012165450121654502,0.007098338182667779,0.18925035360678927,0.2,0.0,1.0,0.0,0.7318361955085865,0.0,0.0,0.0,0.0,0.0,0.26420079260237783,0.0,0.0,0.0,0.0,0.003963011889035667,0.0,0.0,0.0,0.0,0.0
MasterCard Worldwide,8,0.125,0.004866180048661801,0.0010395519081596823,0.1485148514851485,0.0,0.0,0.0,0.0,0.5992366412213741,0.0,0.40076335877862596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
基因资本,13,0.1875,0.012165450121654502,0.013309344709384033,0.22574257425742578,0.24,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683200753460617,0.31758917401992487,0.0,0.0,0.0,0.014090750634013325,0.0,0.0,0.0,0.0,0.0
盛大资本,1,0.8125,0.15571776155717762,0.05302114368991758,0.11271216407355021,0.24375,0.1875,0.765625,0.125,0.041737239209441286,0.014325069389681118,0.0,0.0,0.0010611162510874904,0.03529889867069708,0.10248977006472465,0.0022990852106895623,0.0033061199035132934,0.0010611162510874904,0.7266796794323663,0.008842635425729085,0.0,0.002122232502174981,0.026174200860158096,0.03460283682864956,0.0
Sapphire Ventures,14,0.1875,0.014598540145985401,0.018442126981397727,0.2630834512022631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311531841652324,0.0,0.0,0.0,0.047332185886402756,0.0,0.0,0.0,0.0,0.0,0.0,0.021514629948364887,0.0
康恩贝,13,0.125,0.004866180048661801,0.011083534652461447,0.4285714285714286,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5414551607445008,0.0,0.0,0.0,0.0,0.45854483925549916,0.0,0.0,0.0,0.0,0.0
